#	 ( ( ( abby ( and marcel ) ) ( or marcel ) ) pet )	 ( millie pet )	#
#	 ( ( abby ( or millie ) ) pony )	 ( mouse pony )	#
>	 ( mouse cat )	 ( ( pumpkin ( and mouse ) ) kitten )	>
<	 ( ( oona ( and oona ) ) kitten )	 ( oona cat )	=
#	 ( ( mouse ( and mouse ) ) striped )	 ( mertz striped )	#
|	 ( mouse puppy )	 ( ( mouse ( and ollie ) ) cat )	>
|	 ( ( abby ( or ollie ) ) puppy )	 ( ollie kitten )	>
|	 ( ( abby ( and abby ) ) dog )	 ( abby kitten )	=
#	 ( mertz pet )	 ( ( oona ( and pumpkin ) ) pet )	#
#	 ( mertz striped )	 ( ( ollie ( or abby ) ) striped )	#
#	 ( ( mouse ( or marcel ) ) pony )	 ( pumpkin pony )	#
#	 ( ( marcel ( and millie ) ) striped )	 ( abby spotted )	#
|	 ( ( abby ( or pumpkin ) ) striped )	 ( pumpkin puppy )	>
|	 ( ( pumpkin ( or millie ) ) striped )	 ( pumpkin puppy )	>
>	 ( ( oona ( or millie ) ) pony )	 ( millie pony )	>
|	 ( ( oona ( or oona ) ) dog )	 ( ( pumpkin ( and oona ) ) pony )	>
#	 ( ( pumpkin ( and pumpkin ) ) dog )	 ( abby dog )	#
>	 ( ( ( pumpkin ( or oona ) ) ( or ollie ) ) pony )	 ( oona pony )	>
#	 ( ( millie ( and ollie ) ) spotted )	 ( oona spotted )	#
>	 ( ( ollie ( or abby ) ) pet )	 ( ( pumpkin ( and abby ) ) pet )	>
|	 ( ( oona ( or oona ) ) dog )	 ( oona cat )	=
#	 ( ( marcel ( or oona ) ) pet )	 ( mertz pet )	#
#	 ( ollie striped )	 ( ( marcel ( and pumpkin ) ) spotted )	#
<	 ( abby puppy )	 ( ( mouse ( or abby ) ) spotted )	<
|	 ( ( mouse ( or abby ) ) dog )	 ( ( abby ( and mouse ) ) cat )	>
#	 ( ( mertz ( or mertz ) ) pet )	 ( mertz pony )	=
|	 ( ( mouse ( or pumpkin ) ) striped )	 ( pumpkin spotted )	>
#	 ( ( abby ( or marcel ) ) puppy )	 ( millie puppy )	#
|	 ( ( mertz ( or abby ) ) kitten )	 ( abby pony )	>
=	 ( ( millie ( or ollie ) ) pet )	 ( ( ollie ( or millie ) ) pet )	=
#	 ( millie spotted )	 ( ( mertz ( or mertz ) ) spotted )	#
#	 ( ( millie ( and oona ) ) pet )	 ( abby pet )	#
>	 ( ( millie ( or millie ) ) cat )	 ( millie kitten )	=
#	 ( ( ollie ( or oona ) ) pony )	 ( ( ollie ( or mouse ) ) pony )	#
=	 ( ( mertz ( and ( mertz ( or marcel ) ) ) ) dog )	 ( mertz dog )	=
|	 ( ( oona ( or ( abby ( or abby ) ) ) ) dog )	 ( abby pony )	>
#	 ( ( ollie ( or ollie ) ) pet )	 ( ollie spotted )	=
<	 ( ollie puppy )	 ( ( marcel ( or ollie ) ) spotted )	<
|	 ( ( mouse ( and mouse ) ) dog )	 ( mouse cat )	=
>	 ( ( mertz ( or ollie ) ) kitten )	 ( ollie kitten )	>
|	 ( mouse pony )	 ( ( mouse ( or mouse ) ) puppy )	=
<	 ( oona pet )	 ( ( mouse ( or oona ) ) pet )	<
#	 ( marcel spotted )	 ( ( abby ( or abby ) ) striped )	#
|	 ( ( oona ( or mertz ) ) pony )	 ( oona cat )	>
<	 ( millie pony )	 ( ( millie ( or mouse ) ) pony )	<
#	 ( millie spotted )	 ( ( marcel ( and marcel ) ) spotted )	#
#	 ( mouse cat )	 ( ( mertz ( and mertz ) ) cat )	#
^	 ( mertz striped )	 ( ( mertz ( or mertz ) ) spotted )	=
>	 ( ( ( mouse ( or abby ) ) ( or mouse ) ) cat )	 ( abby cat )	>
<	 ( ( abby ( and mertz ) ) dog )	 ( ( mertz ( or abby ) ) dog )	<
#	 ( ollie spotted )	 ( ( oona ( or mertz ) ) spotted )	#
|	 ( abby kitten )	 ( ( abby ( and abby ) ) pony )	=
|	 ( ollie dog )	 ( ( ollie ( or ollie ) ) pony )	=
#	 ( marcel spotted )	 ( ( mouse ( or mouse ) ) spotted )	#
>	 ( ollie puppy )	 ( ( mertz ( and ollie ) ) puppy )	>
>	 ( abby striped )	 ( ( oona ( and abby ) ) kitten )	>
|	 ( oona cat )	 ( ( oona ( and mouse ) ) dog )	>
>	 ( ollie cat )	 ( ( ollie ( and ( oona ( and oona ) ) ) ) cat )	>
#	 ( ( mouse ( and abby ) ) spotted )	 ( mertz spotted )	#
=	 ( millie pet )	 ( ( millie ( and millie ) ) pet )	=
<	 ( mouse puppy )	 ( ( ( oona ( or mouse ) ) ( and mouse ) ) dog )	=
#	 ( ( pumpkin ( or ollie ) ) pet )	 ( mouse pet )	#
<	 ( ( mertz ( and oona ) ) kitten )	 ( mertz kitten )	<
|	 ( abby cat )	 ( ( abby ( or abby ) ) pony )	=
#	 ( mouse striped )	 ( ( marcel ( or oona ) ) striped )	#
>	 ( mouse cat )	 ( ( ( mouse ( or mouse ) ) ( and ollie ) ) cat )	>
<	 ( oona dog )	 ( ( pumpkin ( or oona ) ) dog )	<
#	 ( mertz cat )	 ( ( ollie ( and ollie ) ) cat )	#
<	 ( oona kitten )	 ( ( oona ( or millie ) ) cat )	<
#	 ( oona dog )	 ( ( oona ( and oona ) ) striped )	=
>	 ( ( abby ( or mouse ) ) dog )	 ( abby puppy )	>
<	 ( millie pet )	 ( ( millie ( or abby ) ) pet )	<
#	 ( ( ( mouse ( or mouse ) ) ( and mouse ) ) pony )	 ( oona pony )	#
|	 ( ( ollie ( or oona ) ) dog )	 ( oona cat )	>
=	 ( marcel striped )	 ( ( marcel ( and marcel ) ) striped )	=
<	 ( millie pet )	 ( ( marcel ( or millie ) ) pet )	<
<	 ( ( millie ( and millie ) ) puppy )	 ( millie spotted )	=
|	 ( ( oona ( or mouse ) ) striped )	 ( oona puppy )	>
#	 ( marcel puppy )	 ( ( oona ( or oona ) ) puppy )	#
<	 ( oona puppy )	 ( ( oona ( and oona ) ) dog )	=
>	 ( ollie striped )	 ( ( abby ( and ollie ) ) kitten )	>
>	 ( ollie spotted )	 ( ( abby ( and ollie ) ) puppy )	>
|	 ( ( millie ( or oona ) ) spotted )	 ( millie kitten )	>
#	 ( ( oona ( or oona ) ) pet )	 ( oona cat )	=
>	 ( marcel pet )	 ( ( marcel ( and ollie ) ) pet )	>
<	 ( ( mouse ( and ( abby ( and oona ) ) ) ) pony )	 ( oona pony )	<
^	 ( abby spotted )	 ( ( abby ( or abby ) ) striped )	=
#	 ( oona pet )	 ( ( oona ( or oona ) ) striped )	=
#	 ( ( oona ( or millie ) ) pony )	 ( mouse pony )	#
|	 ( ( ( abby ( and abby ) ) ( or mertz ) ) kitten )	 ( abby puppy )	>
|	 ( pumpkin puppy )	 ( ( pumpkin ( and ollie ) ) kitten )	>
#	 ( mouse cat )	 ( ( ollie ( and abby ) ) cat )	#
#	 ( marcel cat )	 ( ( mertz ( or mertz ) ) cat )	#
>	 ( ( abby ( or millie ) ) cat )	 ( abby kitten )	>
|	 ( ( marcel ( or abby ) ) cat )	 ( ( abby ( or marcel ) ) dog )	=
=	 ( ( pumpkin ( and pumpkin ) ) kitten )	 ( pumpkin kitten )	=
<	 ( ( millie ( and mouse ) ) striped )	 ( millie striped )	<
#	 ( ( ( oona ( and abby ) ) ( or abby ) ) dog )	 ( abby spotted )	=
>	 ( mouse cat )	 ( ( marcel ( and mouse ) ) kitten )	>
|	 ( marcel spotted )	 ( ( marcel ( and mertz ) ) kitten )	>
#	 ( ( millie ( and mertz ) ) pet )	 ( marcel pet )	#
>	 ( ( ollie ( or abby ) ) pet )	 ( ( ollie ( and abby ) ) pet )	>
#	 ( mertz dog )	 ( ( ollie ( and marcel ) ) dog )	#
|	 ( ( ollie ( or mouse ) ) cat )	 ( mouse dog )	>
|	 ( marcel kitten )	 ( ( marcel ( and millie ) ) dog )	>
#	 ( mouse striped )	 ( ( mouse ( or mouse ) ) pet )	=
|	 ( millie dog )	 ( ( millie ( and mouse ) ) cat )	>
#	 ( ollie spotted )	 ( ( abby ( or abby ) ) striped )	#
#	 ( ( ( mouse ( or mouse ) ) ( and mertz ) ) cat )	 ( marcel cat )	#
|	 ( ( mouse ( or mertz ) ) striped )	 ( mertz puppy )	>
#	 ( mouse pet )	 ( ( abby ( and ollie ) ) pet )	#
<	 ( ( marcel ( and ollie ) ) puppy )	 ( marcel puppy )	<
|	 ( ( mertz ( or abby ) ) cat )	 ( mertz puppy )	>
>	 ( ( oona ( or mouse ) ) striped )	 ( mouse striped )	>
#	 ( pumpkin pet )	 ( ( pumpkin ( and pumpkin ) ) spotted )	=
>	 ( mertz striped )	 ( ( mertz ( and ollie ) ) kitten )	>
#	 ( mertz dog )	 ( ( oona ( and ollie ) ) dog )	#
|	 ( ( oona ( or mouse ) ) pony )	 ( oona puppy )	>
#	 ( millie pet )	 ( ( millie ( and millie ) ) puppy )	=
#	 ( ( millie ( or mouse ) ) striped )	 ( ollie spotted )	#
|	 ( ( millie ( or marcel ) ) pony )	 ( millie puppy )	>
<	 ( ( pumpkin ( and abby ) ) puppy )	 ( abby dog )	<
|	 ( ollie pony )	 ( ( ollie ( and ollie ) ) dog )	=
#	 ( millie striped )	 ( ( marcel ( or abby ) ) striped )	#
|	 ( ( abby ( or mertz ) ) kitten )	 ( mertz dog )	>
|	 ( ( oona ( or pumpkin ) ) spotted )	 ( oona kitten )	>
|	 ( ( pumpkin ( or millie ) ) cat )	 ( millie puppy )	>
=	 ( ( pumpkin ( or pumpkin ) ) cat )	 ( pumpkin cat )	=
|	 ( pumpkin spotted )	 ( ( millie ( and pumpkin ) ) kitten )	>
#	 ( ( abby ( and oona ) ) striped )	 ( marcel spotted )	#
>	 ( ( pumpkin ( or marcel ) ) striped )	 ( pumpkin striped )	>
=	 ( ( mertz ( or mertz ) ) cat )	 ( mertz cat )	=
#	 ( abby puppy )	 ( ( oona ( and pumpkin ) ) puppy )	#
#	 ( ( mertz ( and ( abby ( or marcel ) ) ) ) cat )	 ( marcel cat )	#
^	 ( ollie spotted )	 ( ( ollie ( and ollie ) ) striped )	=
|	 ( mertz dog )	 ( ( pumpkin ( and mertz ) ) pony )	>
|	 ( ( ( oona ( and oona ) ) ( or oona ) ) striped )	 ( oona puppy )	=
#	 ( ( millie ( or mouse ) ) kitten )	 ( marcel kitten )	#
#	 ( ollie cat )	 ( ( mertz ( and mertz ) ) cat )	#
|	 ( millie pony )	 ( ( millie ( or millie ) ) puppy )	=
#	 ( oona cat )	 ( ( abby ( and ( oona ( or abby ) ) ) ) cat )	#
#	 ( ( mertz ( or mertz ) ) cat )	 ( millie cat )	#
|	 ( ( mouse ( or oona ) ) puppy )	 ( ( oona ( or mouse ) ) pony )	=
#	 ( ( millie ( and abby ) ) spotted )	 ( marcel spotted )	#
#	 ( mouse striped )	 ( ( mertz ( and mertz ) ) striped )	#
#	 ( mouse spotted )	 ( ( marcel ( and marcel ) ) striped )	#
#	 ( abby spotted )	 ( ( ollie ( and pumpkin ) ) spotted )	#
<	 ( mouse kitten )	 ( ( mouse ( and mouse ) ) cat )	=
#	 ( ( mouse ( or marcel ) ) pet )	 ( abby pet )	#
#	 ( oona pet )	 ( ( ollie ( and marcel ) ) pet )	#
>	 ( marcel spotted )	 ( ( marcel ( and ollie ) ) puppy )	>
<	 ( oona kitten )	 ( ( marcel ( or oona ) ) cat )	<
>	 ( ( pumpkin ( or mertz ) ) spotted )	 ( pumpkin puppy )	>
|	 ( mouse kitten )	 ( ( mouse ( and ollie ) ) spotted )	>
>	 ( ( oona ( or mertz ) ) spotted )	 ( oona puppy )	>
|	 ( abby cat )	 ( ( abby ( and pumpkin ) ) pony )	>
#	 ( ollie pony )	 ( ( ollie ( or ollie ) ) spotted )	=
#	 ( ( mertz ( and mertz ) ) striped )	 ( ollie spotted )	#
>	 ( ollie kitten )	 ( ( mouse ( and ollie ) ) kitten )	>
|	 ( ( oona ( or marcel ) ) kitten )	 ( marcel pony )	>
>	 ( ( abby ( or pumpkin ) ) pony )	 ( abby pony )	>
#	 ( ( millie ( or marcel ) ) dog )	 ( mertz dog )	#
#	 ( abby pony )	 ( ( ( ollie ( and ollie ) ) ( or ollie ) ) pony )	#
<	 ( ( oona ( and millie ) ) puppy )	 ( oona dog )	<
#	 ( ( mertz ( or mertz ) ) cat )	 ( mertz pet )	=
|	 ( ( oona ( or mouse ) ) puppy )	 ( mouse striped )	>
=	 ( ( abby ( and abby ) ) dog )	 ( abby dog )	=
|	 ( mertz kitten )	 ( ( mertz ( and millie ) ) pony )	>
|	 ( ollie puppy )	 ( ( ollie ( and ( millie ( or abby ) ) ) ) cat )	>
|	 ( mertz striped )	 ( ( oona ( and mertz ) ) spotted )	>
|	 ( abby cat )	 ( ( abby ( and abby ) ) pony )	=
>	 ( oona dog )	 ( ( ( abby ( or abby ) ) ( and oona ) ) puppy )	>
#	 ( ollie dog )	 ( ( abby ( and ( abby ( and millie ) ) ) ) dog )	#
>	 ( mertz dog )	 ( ( millie ( and mertz ) ) dog )	>
#	 ( ollie pet )	 ( ( ollie ( and ollie ) ) cat )	=
|	 ( mouse pony )	 ( ( oona ( and mouse ) ) dog )	>
<	 ( ( pumpkin ( and pumpkin ) ) kitten )	 ( pumpkin cat )	=
#	 ( marcel kitten )	 ( ( pumpkin ( and millie ) ) kitten )	#
#	 ( mertz striped )	 ( ( oona ( or pumpkin ) ) striped )	#
>	 ( pumpkin spotted )	 ( ( pumpkin ( and pumpkin ) ) puppy )	=
#	 ( ( mertz ( and mertz ) ) striped )	 ( mertz pony )	=
<	 ( ( ( abby ( and marcel ) ) ( and abby ) ) cat )	 ( marcel cat )	<
|	 ( ( ollie ( or marcel ) ) spotted )	 ( ollie kitten )	>
>	 ( oona spotted )	 ( ( oona ( and mertz ) ) puppy )	>
#	 ( ( mouse ( or ollie ) ) cat )	 ( millie cat )	#
#	 ( oona spotted )	 ( ( oona ( and oona ) ) dog )	=
#	 ( ollie pony )	 ( ( abby ( or ( abby ( or mertz ) ) ) ) pony )	#
>	 ( ( pumpkin ( or mouse ) ) pony )	 ( mouse pony )	>
#	 ( ( ollie ( and ollie ) ) puppy )	 ( marcel puppy )	#
#	 ( abby spotted )	 ( ( mouse ( or mouse ) ) spotted )	#
<	 ( oona puppy )	 ( ( oona ( or abby ) ) spotted )	<
<	 ( ( millie ( and oona ) ) puppy )	 ( millie spotted )	<
#	 ( ( marcel ( and pumpkin ) ) striped )	 ( oona striped )	#
|	 ( pumpkin puppy )	 ( ( pumpkin ( and pumpkin ) ) striped )	=
|	 ( millie dog )	 ( ( millie ( and mertz ) ) kitten )	>
|	 ( ( mouse ( or ( oona ( or marcel ) ) ) ) dog )	 ( oona pony )	>
<	 ( pumpkin puppy )	 ( ( mertz ( or pumpkin ) ) spotted )	<
=	 ( ( mertz ( and mertz ) ) pony )	 ( mertz pony )	=
=	 ( marcel puppy )	 ( ( marcel ( or marcel ) ) puppy )	=
#	 ( ollie cat )	 ( ( abby ( or marcel ) ) cat )	#
|	 ( ( abby ( or ( abby ( or abby ) ) ) ) dog )	 ( abby kitten )	=
|	 ( ollie dog )	 ( ( ( ollie ( and ollie ) ) ( and ollie ) ) cat )	=
|	 ( abby dog )	 ( ( abby ( and mertz ) ) kitten )	>
#	 ( ( millie ( or millie ) ) puppy )	 ( ollie puppy )	#
|	 ( ( mertz ( or oona ) ) spotted )	 ( oona striped )	>
|	 ( ( pumpkin ( or mertz ) ) puppy )	 ( mertz cat )	>
>	 ( millie pet )	 ( ( marcel ( and millie ) ) pet )	>
<	 ( ollie pet )	 ( ( abby ( or ollie ) ) pet )	<
|	 ( mertz puppy )	 ( ( mertz ( and pumpkin ) ) pony )	>
#	 ( ( oona ( and oona ) ) spotted )	 ( oona pet )	=
#	 ( abby pet )	 ( ( pumpkin ( and pumpkin ) ) pet )	#
#	 ( ( millie ( or abby ) ) dog )	 ( ollie dog )	#
<	 ( ( ollie ( or ollie ) ) cat )	 ( ( abby ( or ollie ) ) cat )	<
>	 ( millie striped )	 ( ( millie ( or millie ) ) kitten )	=
|	 ( pumpkin cat )	 ( ( mouse ( and pumpkin ) ) pony )	>
#	 ( ( abby ( and pumpkin ) ) puppy )	 ( marcel puppy )	#
^	 ( ( marcel ( and marcel ) ) spotted )	 ( marcel striped )	=
<	 ( ( oona ( and millie ) ) cat )	 ( oona cat )	<
=	 ( ( oona ( and oona ) ) kitten )	 ( oona kitten )	=
<	 ( marcel cat )	 ( ( marcel ( or mouse ) ) cat )	<
#	 ( ( mertz ( or ( ollie ( and oona ) ) ) ) pet )	 ( oona pet )	#
<	 ( ( mouse ( and ollie ) ) puppy )	 ( mouse puppy )	<
|	 ( mouse puppy )	 ( ( mouse ( and millie ) ) kitten )	>
<	 ( mouse puppy )	 ( ( mouse ( or millie ) ) spotted )	<
#	 ( ( mertz ( or pumpkin ) ) kitten )	 ( ollie kitten )	#
#	 ( mertz dog )	 ( ( millie ( or ollie ) ) dog )	#
>	 ( ( millie ( or abby ) ) pony )	 ( abby pony )	>
#	 ( mertz pet )	 ( ( ( marcel ( or mouse ) ) ( and oona ) ) pet )	#
<	 ( ( ollie ( and ollie ) ) kitten )	 ( ollie striped )	=
|	 ( ( mertz ( or abby ) ) dog )	 ( mertz cat )	>
|	 ( ( millie ( or abby ) ) puppy )	 ( abby kitten )	>
>	 ( mouse striped )	 ( ( abby ( and mouse ) ) striped )	>
|	 ( pumpkin cat )	 ( ( millie ( and pumpkin ) ) dog )	>
#	 ( ( marcel ( and millie ) ) pony )	 ( abby pony )	#
>	 ( ( mouse ( or abby ) ) dog )	 ( abby dog )	>
|	 ( ( millie ( or mertz ) ) puppy )	 ( mertz striped )	>
#	 ( ( abby ( and pumpkin ) ) cat )	 ( mertz cat )	#
#	 ( ( pumpkin ( or oona ) ) kitten )	 ( millie kitten )	#
=	 ( ( ollie ( or ollie ) ) cat )	 ( ollie cat )	=
|	 ( ( ollie ( or millie ) ) dog )	 ( ollie cat )	>
#	 ( pumpkin spotted )	 ( ( mouse ( and oona ) ) striped )	#
#	 ( millie puppy )	 ( ( mertz ( or mertz ) ) puppy )	#
#	 ( ollie spotted )	 ( ( pumpkin ( or marcel ) ) striped )	#
v	 ( ( oona ( and pumpkin ) ) spotted )	 ( pumpkin striped )	<
#	 ( pumpkin pet )	 ( ( millie ( or millie ) ) pet )	#
#	 ( mouse kitten )	 ( ( millie ( or pumpkin ) ) kitten )	#
>	 ( mertz cat )	 ( ( marcel ( and mertz ) ) cat )	>
#	 ( ( mouse ( or marcel ) ) spotted )	 ( ollie spotted )	#
v	 ( ( mertz ( and pumpkin ) ) striped )	 ( pumpkin spotted )	<
<	 ( ( marcel ( or marcel ) ) kitten )	 ( marcel striped )	=
>	 ( oona cat )	 ( ( ( oona ( and oona ) ) ( and millie ) ) cat )	>
#	 ( ollie spotted )	 ( ( ollie ( and ollie ) ) dog )	=
#	 ( abby pet )	 ( ( mertz ( or mertz ) ) pet )	#
<	 ( mertz kitten )	 ( ( oona ( or mertz ) ) cat )	<
#	 ( ( mouse ( or abby ) ) striped )	 ( marcel striped )	#
#	 ( ( ollie ( and ollie ) ) striped )	 ( abby spotted )	#
#	 ( ( marcel ( or marcel ) ) puppy )	 ( millie puppy )	#
|	 ( ollie spotted )	 ( ( ollie ( and ollie ) ) kitten )	=
#	 ( millie spotted )	 ( ( mouse ( or mertz ) ) striped )	#
>	 ( ( marcel ( or oona ) ) striped )	 ( marcel striped )	>
<	 ( ( pumpkin ( and millie ) ) puppy )	 ( millie puppy )	<
#	 ( ( pumpkin ( or ollie ) ) cat )	 ( mertz cat )	#
#	 ( ( ollie ( and pumpkin ) ) pony )	 ( millie pony )	#
>	 ( ( mouse ( or marcel ) ) striped )	 ( marcel striped )	>
<	 ( ( mertz ( and marcel ) ) puppy )	 ( marcel puppy )	<
|	 ( ollie dog )	 ( ( abby ( and ollie ) ) kitten )	>
#	 ( millie pony )	 ( ( mouse ( or pumpkin ) ) pony )	#
>	 ( ( millie ( or abby ) ) puppy )	 ( millie puppy )	>
#	 ( pumpkin cat )	 ( ( pumpkin ( or pumpkin ) ) pet )	=
#	 ( millie puppy )	 ( ( marcel ( or marcel ) ) puppy )	#
<	 ( ( mouse ( and pumpkin ) ) kitten )	 ( mouse cat )	<
#	 ( ollie dog )	 ( ( ollie ( or ollie ) ) spotted )	=
<	 ( marcel pony )	 ( ( mertz ( or marcel ) ) pony )	<
#	 ( ( mouse ( or oona ) ) striped )	 ( ollie spotted )	#
>	 ( ( abby ( or pumpkin ) ) cat )	 ( pumpkin cat )	>
|	 ( ollie spotted )	 ( ( mouse ( and ollie ) ) kitten )	>
#	 ( ollie spotted )	 ( ( abby ( and abby ) ) spotted )	#
>	 ( pumpkin dog )	 ( ( marcel ( and pumpkin ) ) dog )	>
#	 ( ( marcel ( and marcel ) ) spotted )	 ( mertz striped )	#
#	 ( mouse striped )	 ( ( marcel ( or abby ) ) spotted )	#
<	 ( marcel kitten )	 ( ( marcel ( or mouse ) ) kitten )	<
#	 ( ( abby ( and abby ) ) striped )	 ( abby pet )	=
>	 ( ( mertz ( or mertz ) ) spotted )	 ( mertz puppy )	=
>	 ( abby striped )	 ( ( abby ( and ollie ) ) kitten )	>
>	 ( mouse spotted )	 ( ( mouse ( or mouse ) ) puppy )	=
#	 ( ( oona ( or mertz ) ) dog )	 ( abby dog )	#
>	 ( ( millie ( or oona ) ) dog )	 ( millie dog )	>
#	 ( mertz dog )	 ( ( ( ollie ( and marcel ) ) ( or marcel ) ) dog )	#
#	 ( mertz striped )	 ( ( abby ( or millie ) ) striped )	#
|	 ( abby cat )	 ( ( abby ( and mertz ) ) pony )	>
>	 ( ( mouse ( or ( mouse ( or ollie ) ) ) ) dog )	 ( ollie dog )	>
#	 ( mertz pet )	 ( ( abby ( and ollie ) ) pet )	#
#	 ( ( ( mouse ( and ollie ) ) ( or mouse ) ) dog )	 ( pumpkin dog )	#
|	 ( ( ( millie ( or oona ) ) ( or oona ) ) cat )	 ( millie pony )	>
#	 ( pumpkin pony )	 ( ( ollie ( and ollie ) ) pony )	#
|	 ( ( ( mertz ( or mouse ) ) ( or mertz ) ) dog )	 ( mouse cat )	>
<	 ( oona puppy )	 ( ( oona ( or oona ) ) dog )	=
#	 ( ( mertz ( or mouse ) ) dog )	 ( pumpkin dog )	#
#	 ( abby puppy )	 ( ( mertz ( and pumpkin ) ) puppy )	#
|	 ( millie pony )	 ( ( millie ( and abby ) ) puppy )	>
<	 ( ( mertz ( and ollie ) ) puppy )	 ( mertz puppy )	<
<	 ( ( mouse ( and pumpkin ) ) cat )	 ( mouse cat )	<
#	 ( ( mouse ( or ( mouse ( or mouse ) ) ) ) pony )	 ( mertz pony )	#
|	 ( pumpkin puppy )	 ( ( pumpkin ( and abby ) ) kitten )	>
#	 ( ( ( ollie ( and ollie ) ) ( or mouse ) ) dog )	 ( abby dog )	#
#	 ( ( millie ( or pumpkin ) ) puppy )	 ( abby puppy )	#
#	 ( abby spotted )	 ( ( mertz ( and millie ) ) striped )	#
|	 ( ( marcel ( or ollie ) ) puppy )	 ( marcel kitten )	>
>	 ( abby dog )	 ( ( pumpkin ( and ( abby ( or abby ) ) ) ) puppy )	>
#	 ( ( ollie ( and abby ) ) kitten )	 ( oona kitten )	#
|	 ( millie kitten )	 ( ( ollie ( and millie ) ) dog )	>
>	 ( ( ( oona ( or oona ) ) ( or marcel ) ) pet )	 ( marcel pet )	>
|	 ( mertz striped )	 ( ( marcel ( and mertz ) ) puppy )	>
|	 ( mouse puppy )	 ( ( mouse ( and mouse ) ) pony )	=
>	 ( marcel spotted )	 ( ( marcel ( and oona ) ) spotted )	>
#	 ( ( ollie ( or ollie ) ) spotted )	 ( ollie pet )	=
|	 ( ( ( millie ( and millie ) ) ( or oona ) ) dog )	 ( oona pony )	>
#	 ( millie pony )	 ( ( mertz ( or mouse ) ) pony )	#
|	 ( ( ollie ( or mertz ) ) puppy )	 ( mertz striped )	>
>	 ( ( mertz ( and mertz ) ) spotted )	 ( mertz puppy )	=
#	 ( abby kitten )	 ( ( pumpkin ( and pumpkin ) ) kitten )	#
|	 ( millie puppy )	 ( ( millie ( and oona ) ) pony )	>
#	 ( ollie dog )	 ( ( marcel ( or mertz ) ) dog )	#
#	 ( ( oona ( or abby ) ) spotted )	 ( pumpkin spotted )	#
|	 ( ( ( millie ( or oona ) ) ( or ollie ) ) dog )	 ( ollie kitten )	>
#	 ( ollie cat )	 ( ( ollie ( and ollie ) ) spotted )	=
|	 ( mouse pony )	 ( ( mouse ( and oona ) ) puppy )	>
#	 ( abby pet )	 ( ( pumpkin ( and ( abby ( or mouse ) ) ) ) pet )	#
|	 ( millie cat )	 ( ( oona ( and millie ) ) puppy )	>
>	 ( mertz kitten )	 ( ( mertz ( and oona ) ) kitten )	>
|	 ( mouse kitten )	 ( ( mouse ( and millie ) ) puppy )	>
#	 ( ( oona ( and ( oona ( and oona ) ) ) ) striped )	 ( oona cat )	=
#	 ( oona pony )	 ( ( millie ( or mouse ) ) pony )	#
|	 ( millie puppy )	 ( ( millie ( and millie ) ) striped )	=
#	 ( ( oona ( or millie ) ) dog )	 ( marcel dog )	#
|	 ( ( mouse ( or ollie ) ) pony )	 ( ollie kitten )	>
<	 ( marcel striped )	 ( ( mouse ( or marcel ) ) striped )	<
|	 ( abby cat )	 ( ( millie ( and abby ) ) dog )	>
>	 ( ( mouse ( or mertz ) ) cat )	 ( mertz cat )	>
#	 ( marcel pet )	 ( ( ( abby ( and mouse ) ) ( or mouse ) ) pet )	#
v	 ( ( marcel ( and ollie ) ) striped )	 ( marcel spotted )	<
<	 ( mouse kitten )	 ( ( mouse ( and mouse ) ) striped )	=
>	 ( marcel striped )	 ( ( ollie ( and marcel ) ) kitten )	>
|	 ( ( abby ( or pumpkin ) ) dog )	 ( pumpkin pony )	>
#	 ( ( pumpkin ( and millie ) ) cat )	 ( mouse cat )	#
#	 ( marcel puppy )	 ( ( oona ( and oona ) ) puppy )	#
>	 ( oona cat )	 ( ( oona ( and marcel ) ) kitten )	>
|	 ( mouse spotted )	 ( ( mouse ( and millie ) ) striped )	>
|	 ( millie cat )	 ( ( mertz ( and millie ) ) pony )	>
>	 ( ( mertz ( or pumpkin ) ) pony )	 ( mertz pony )	>
#	 ( ( mouse ( or mouse ) ) spotted )	 ( mertz spotted )	#
#	 ( ollie striped )	 ( ( abby ( or abby ) ) striped )	#
#	 ( mertz pet )	 ( ( millie ( and millie ) ) pet )	#
#	 ( marcel puppy )	 ( ( marcel ( and marcel ) ) pet )	=
#	 ( mouse pet )	 ( ( mouse ( or mouse ) ) puppy )	=
#	 ( ( millie ( or ollie ) ) cat )	 ( marcel cat )	#
|	 ( mouse spotted )	 ( ( millie ( and mouse ) ) kitten )	>
<	 ( ( abby ( and mertz ) ) pony )	 ( abby pony )	<
<	 ( millie dog )	 ( ( mouse ( or millie ) ) dog )	<
#	 ( ollie striped )	 ( ( mertz ( or oona ) ) spotted )	#
<	 ( ( abby ( and millie ) ) cat )	 ( abby cat )	<
#	 ( ( ollie ( or ollie ) ) pet )	 ( ollie puppy )	=
#	 ( abby spotted )	 ( ( ollie ( and oona ) ) spotted )	#
<	 ( ( mertz ( and abby ) ) puppy )	 ( abby dog )	<
#	 ( mouse spotted )	 ( ( marcel ( and mertz ) ) striped )	#
#	 ( oona cat )	 ( ( mouse ( and ( ollie ( and ollie ) ) ) ) cat )	#
#	 ( ( mouse ( and mouse ) ) cat )	 ( abby cat )	#
<	 ( abby striped )	 ( ( abby ( or marcel ) ) striped )	<
|	 ( ( mertz ( or pumpkin ) ) puppy )	 ( mertz kitten )	>
<	 ( mouse dog )	 ( ( mouse ( or millie ) ) dog )	<
